position;colour
[-296,157,-38];[69,68,48]
[-296,156,-38];[86,86,60]
[-296,153,-37];[84,80,55]
[-293,145,-37];[52,59,43]
[-293,143,-37];[64,64,52]
[-297,152,-36];[75,74,53]
[-300,152,-37];[85,86,72]
[-299,152,-37];[117,118,84]
[-299,151,-36];[22,25,30]
[-297,152,-37];[89,91,70]
[-293,145,-38];[52,59,43]
[-292,146,-39];[47,50,31]
[-291,146,-38];[66,66,42]
[-313,154,-37];[83,75,64]
[-313,155,-38];[118,120,109]
[-313,154,-38];[55,56,50]
[-227,141,-28];[73,67,55]
[-228,141,-28];[82,78,66]
[-228,139,-28];[69,66,59]
[-230,142,-28];[79,76,61]
[-229,144,-28];[67,67,59]
[-229,143,-28];[65,62,55]
[-230,144,-28];[63,63,53]
[-230,146,-28];[82,76,64]
[-230,145,-28];[77,73,61]
[-208,152,-15];[60,59,55]
[-293,147,-36];[89,90,72]
[-294,146,-35];[19,20,22]
[-304,144,-40];[69,64,58]
[-314,147,-39];[120,107,73]
[-294,144,-37];[51,51,49]
[-294,143,-37];[60,59,41]
[-293,144,-37];[86,93,99]
[-291,143,-38];[91,88,57]
[-291,141,-38];[81,69,53]
[-292,144,-39];[44,44,32]
[-291,144,-39];[42,40,28]
[-291,143,-39];[37,38,30]
[-291,142,-39];[92,83,65]
[-295,142,-37];[70,71,57]
[-294,142,-38];[50,51,35]
[-294,143,-38];[49,49,41]
[-293,142,-38];[64,55,37]
[-292,141,-38];[91,94,73]
[-292,142,-39];[42,43,37]
[-292,141,-39];[39,41,36]
[-303,145,-40];[56,56,48]
[-329,183,-39];[91,88,71]
[-306,154,-34];[76,78,77]
[-306,154,-36];[63,60,53]
[-306,149,-34];[69,70,56]
[-306,151,-34];[131,132,98]
[-307,152,-35];[111,107,82]
[-294,146,-38];[83,67,52]
[-295,146,-37];[70,73,46]
[-295,145,-37];[64,65,49]
[-297,145,-38];[46,47,29]
[-297,145,-37];[100,99,71]
[-297,147,-37];[51,51,39]
[-296,147,-38];[80,83,56]
[-296,146,-38];[80,83,56]
[-295,147,-37];[76,79,52]
[-295,148,-37];[74,82,84]
[-296,147,-37];[80,83,54]
[-296,150,-39];[75,74,54]
[-297,151,-38];[80,80,56]
[-298,151,-38];[76,78,56]
[-298,150,-39];[42,45,24]
[-297,150,-39];[94,86,71]
[-298,150,-38];[42,45,24]
[-298,149,-38];[41,51,43]
[-298,148,-38];[73,76,47]
[-303,148,-39];[29,31,17]
[-302,148,-38];[82,79,64]
[-301,147,-39];[78,78,54]
[-299,145,-39];[105,100,68]
[-298,146,-39];[43,43,35]
[-299,147,-39];[44,45,31]
[-299,146,-39];[71,69,46]
[-300,145,-39];[76,70,48]
[-302,144,-39];[94,89,57]
[-302,144,-38];[102,100,62]
[-302,142,-38];[104,104,76]
[-301,142,-38];[129,125,80]
[-301,143,-38];[109,104,64]
[-298,146,-38];[55,56,38]
[-298,145,-38];[47,46,28]
[-299,144,-39];[94,85,54]
[-306,152,-36];[106,103,72]
[-306,151,-35];[98,93,71]
[-307,151,-35];[62,66,52]
[-306,151,-36];[58,61,50]
[-307,151,-36];[44,39,33]
[-308,149,-39];[52,54,40]
[-307,148,-39];[105,102,83]
[-308,152,-37];[31,71,94]
[-309,150,-37];[45,47,34]
[-325,186,-39];[57,55,43]
[-303,152,-39];[57,58,44]
[-306,151,-39];[39,41,30]
[-305,151,-40];[48,50,37]
[-304,151,-39];[18,18,16]
[-299,154,-37];[90,89,68]
[-299,153,-37];[96,92,65]
[-300,154,-37];[93,91,70]
[-301,154,-37];[85,85,61]
[-305,155,-38];[65,67,54]
[-302,154,-38];[34,36,33]
[-303,154,-38];[49,41,26]
[-304,154,-38];[65,65,67]
[-307,154,-36];[61,64,55]
[-304,152,-38];[72,73,55]
[-305,152,-38];[46,46,34]
[-306,152,-37];[64,66,45]
[-305,154,-37];[98,80,56]
[-305,153,-37];[30,30,28]
[-303,153,-38];[37,33,30]
[-303,153,-37];[83,82,54]
[-302,152,-37];[104,139,106]
[-300,152,-38];[67,65,50]
[-299,150,-38];[74,78,81]
[-300,150,-38];[53,52,32]
[-300,151,-38];[68,68,56]
[-301,151,-39];[61,61,53]
[-303,150,-40];[50,48,35]
[-305,148,-39];[46,51,45]
[-307,148,-38];[66,66,54]
[-307,152,-37];[49,68,75]
[-307,152,-38];[38,39,31]
[-306,151,-38];[95,103,113]
[-307,151,-38];[76,68,53]
[-308,151,-38];[57,58,42]
[-308,150,-38];[46,48,37]
[-308,149,-37];[68,68,56]
[-307,149,-38];[67,70,53]
[-310,154,-37];[88,71,53]
[-310,153,-38];[63,60,45]
[-311,154,-38];[58,56,44]
[-312,153,-38];[50,53,44]
[-312,154,-38];[82,84,63]
[-311,152,-37];[56,63,45]
[-311,152,-39];[62,64,53]
[-312,151,-39];[53,56,49]
[-313,152,-39];[102,103,98]
[-312,152,-38];[64,66,61]
[-307,149,-39];[56,58,47]
[-309,153,-38];[37,36,32]
[-310,150,-38];[96,80,54]
[-310,151,-38];[83,88,68]
[-309,152,-38];[56,59,42]
[-309,152,-37];[96,94,71]
[-315,147,-39];[114,112,91]
[-311,151,-40];[40,40,32]
[-314,151,-39];[82,84,81]
[-313,152,-40];[53,56,49]
[-313,151,-39];[76,72,63]
[-312,151,-40];[54,55,49]
[-312,150,-39];[72,73,68]
[-311,147,-39];[69,70,54]
[-311,148,-39];[51,46,42]
[-311,149,-39];[67,65,52]
[-310,148,-39];[62,71,78]
[-310,149,-39];[37,42,36]
[-309,149,-39];[40,43,34]
[-330,180,-37];[52,54,51]
[-327,179,-34];[95,93,72]
[-327,180,-34];[97,97,71]
[-328,180,-36];[88,90,68]
[-328,181,-35];[83,87,64]
[-328,180,-34];[86,86,58]
[-328,179,-34];[49,50,44]
[-328,180,-35];[95,97,73]
[-329,180,-37];[96,99,72]
[-330,181,-38];[78,79,63]
[-330,181,-39];[70,72,61]
[-204,158,-11];[99,95,84]
[-327,174,-39];[65,66,58]
[-205,160,-15];[80,71,64]
[-205,160,-14];[108,100,85]
[-260,135,-24];[82,82,80]
[-315,262,-12];[15,19,30]
[-256,136,-25];[10,11,15]
[-256,136,-27];[19,20,12]
[-245,137,-28];[16,16,14]
[-245,138,-29];[76,69,59]
[-245,137,-29];[16,16,14]
[-246,138,-29];[74,70,58]
[-248,138,-29];[74,71,56]
[-248,137,-29];[26,23,16]
[-248,137,-28];[23,20,11]
[-250,137,-27];[65,65,67]
[-254,135,-25];[40,43,36]
[-252,136,-25];[50,52,47]
[-253,135,-25];[50,40,31]
[-249,136,-28];[44,45,39]
[-243,136,-25];[23,24,26]
[-244,136,-25];[31,29,30]
[-246,136,-25];[43,42,37]
[-248,135,-25];[88,85,80]
[-251,136,-26];[47,44,37]
[-250,136,-26];[18,22,23]
[-249,136,-27];[15,20,13]
[-263,130,-30];[67,63,60]
[-273,133,-26];[47,42,36]
[-202,161,-11];[85,85,77]
[-205,162,-16];[57,54,49]
[-204,162,-15];[31,31,29]
[-204,161,-14];[66,68,65]
[-204,162,-14];[65,64,60]
[-204,161,-13];[66,67,62]
[-203,160,-12];[101,93,82]
[-203,162,-13];[40,44,43]
[-203,164,-12];[23,20,27]
[-203,164,-11];[21,20,28]
[-203,163,-12];[25,30,34]
[-202,162,-10];[54,52,53]
[-256,136,-26];[17,19,16]
[-257,136,-25];[18,19,21]
[-257,136,-26];[13,17,20]
[-258,135,-25];[23,25,24]
[-260,136,-25];[60,63,70]
[-262,137,-25];[45,48,53]
[-263,137,-25];[48,50,49]
[-266,136,-25];[19,20,15]
[-266,136,-24];[74,77,82]
[-262,136,-25];[33,37,40]
[-263,136,-24];[85,89,88]
[-265,135,-25];[36,37,39]
[-265,135,-24];[72,76,79]
[-274,140,-40];[28,27,32]
[-212,183,-24];[12,17,23]
[-212,184,-23];[15,20,26]
[-212,184,-21];[11,15,24]
[-212,182,-18];[16,20,29]
[-274,132,-24];[66,65,63]
[-274,129,-24];[56,58,53]
[-265,132,-30];[128,119,101]
[-265,133,-30];[102,94,83]
[-263,136,-30];[111,102,84]
[-264,136,-30];[113,104,87]
[-264,135,-30];[119,111,96]
[-265,135,-30];[104,98,84]
[-266,133,-30];[112,104,91]
[-266,132,-30];[137,126,108]
[-267,132,-30];[142,134,113]
[-273,135,-28];[88,80,67]
[-273,135,-29];[88,80,67]
[-271,136,-29];[17,16,14]
[-271,135,-29];[17,16,14]
[-272,135,-29];[75,69,55]
[-274,135,-24];[59,59,57]
[-273,136,-25];[63,62,57]
[-272,136,-26];[66,65,60]
[-270,138,-29];[50,49,45]
[-268,136,-26];[21,18,13]
[-269,136,-27];[11,10,6]
[-270,136,-28];[19,22,13]
[-262,157,-30];[126,117,100]
[-263,158,-30];[100,93,75]
[-261,157,-30];[107,101,79]
[-260,158,-30];[71,67,55]
[-259,155,-30];[150,136,109]
[-259,155,-29];[150,136,109]
[-261,154,-29];[142,126,101]
[-264,152,-29];[135,126,108]
[-262,152,-29];[165,151,125]
[-262,148,-29];[125,117,96]
[-263,148,-29];[131,120,100]
[-263,146,-29];[139,125,96]
[-264,146,-29];[149,135,109]
[-262,146,-29];[130,115,94]
[-262,147,-30];[124,114,89]
[-261,146,-29];[127,114,95]
[-260,142,-29];[148,133,110]
[-261,143,-29];[146,132,105]
[-261,141,-29];[156,144,118]
[-260,141,-29];[155,143,117]
[-260,140,-29];[154,142,116]
[-257,140,-29];[144,128,105]
[-258,141,-29];[147,133,107]
[-259,142,-29];[153,138,115]
[-260,145,-29];[143,129,103]
[-259,145,-29];[152,138,112]
[-259,146,-30];[106,98,77]
[-260,147,-29];[97,91,77]
[-261,148,-30];[124,117,98]
[-260,150,-29];[146,138,117]
[-261,152,-29];[148,134,108]
[-261,150,-29];[139,127,111]
[-261,151,-29];[127,116,96]
[-264,150,-29];[149,139,112]
[-267,148,-29];[146,131,108]
[-264,149,-29];[138,129,111]
[-266,148,-29];[133,118,99]
[-266,147,-29];[110,99,79]
[-265,147,-29];[126,114,92]
[-269,144,-29];[145,132,113]
[-269,143,-29];[154,144,119]
[-270,144,-29];[153,141,119]
[-270,144,-30];[153,141,119]
[-272,140,-30];[149,141,118]
[-270,140,-30];[126,111,90]
[-271,140,-30];[138,123,100]
[-270,142,-30];[126,120,98]
[-269,141,-30];[89,81,68]
[-269,142,-30];[127,120,101]
[-268,143,-29];[153,143,118]
[-267,142,-29];[152,140,114]
[-265,140,-29];[94,85,67]
[-266,141,-30];[131,123,102]
[-265,142,-29];[135,124,104]
[-266,144,-29];[141,130,110]
[-265,143,-29];[131,125,103]
[-266,143,-29];[152,138,112]
[-263,145,-29];[155,139,113]
[-263,143,-29];[128,116,90]
[-262,142,-29];[160,146,120]
[-263,142,-29];[148,133,110]
[-265,141,-29];[141,130,108]
[-264,140,-29];[130,119,99]
[-263,139,-29];[147,135,111]
[-264,138,-30];[76,72,61]
[-264,137,-30];[36,36,28]
[-265,137,-30];[51,52,38]
[-294,146,-37];[58,54,42]
[-264,139,-29];[148,137,117]
[-266,137,-30];[56,51,47]
[-266,138,-30];[61,57,54]
[-266,136,-30];[113,106,88]
[-266,135,-30];[108,101,83]
[-268,134,-30];[45,48,39]
[-268,135,-30];[149,135,108]
[-267,138,-30];[51,50,45]
[-270,138,-30];[50,49,45]
[-269,137,-30];[19,20,12]
[-271,130,-31];[66,60,46]
[-270,131,-31];[81,72,55]
[-270,130,-31];[60,58,46]
[-273,131,-40];[41,41,39]
[-274,136,-28];[39,37,38]
[-275,136,-28];[37,37,35]
[-275,129,-25];[28,29,34]
[-275,131,-25];[27,27,35]
[-275,132,-25];[25,28,37]
[-275,134,-24];[74,76,73]
[-275,133,-24];[42,42,44]
[-275,135,-25];[24,27,36]
[-202,142,-9];[105,101,90]
[-277,136,-39];[35,33,36]
[-275,136,-30];[25,24,32]
[-228,158,-27];[87,81,67]
[-230,159,-27];[68,64,55]
[-230,158,-27];[84,81,72]
[-228,155,-28];[73,70,61]
[-238,152,-28];[99,93,77]
[-228,151,-28];[62,59,52]
[-228,152,-28];[92,79,70]
[-229,151,-28];[62,67,61]
[-230,151,-28];[78,75,60]
[-232,151,-28];[66,66,58]
[-233,152,-28];[107,101,85]
[-233,151,-28];[79,72,62]
[-235,153,-28];[100,91,73]
[-228,154,-28];[112,104,81]
[-230,154,-28];[110,101,86]
[-232,154,-28];[109,101,90]
[-232,153,-28];[123,110,93]
[-235,154,-28];[86,78,65]
[-234,154,-28];[77,75,62]
[-231,155,-28];[92,84,71]
[-232,155,-28];[84,77,69]
[-234,156,-28];[71,68,53]
[-232,158,-27];[109,102,84]
[-231,157,-28];[87,85,72]
[-230,156,-27];[103,100,83]
[-229,157,-27];[87,79,64]
[-227,157,-27];[90,84,70]
[-227,160,-27];[67,67,59]
[-227,159,-27];[70,68,56]
[-228,160,-27];[69,69,61]
[-205,161,-16];[40,38,41]
[-204,163,-14];[49,51,37]
[-276,135,-39];[156,163,181]
[-273,139,-31];[98,92,80]
[-274,145,-32];[84,84,76]
[-273,144,-31];[94,90,81]
[-274,145,-31];[36,40,41]
[-274,144,-32];[73,72,67]
[-275,143,-33];[43,43,41]
[-275,141,-34];[42,42,42]
[-275,142,-34];[41,41,39]
[-275,142,-33];[40,39,35]
[-274,142,-32];[83,82,77]
[-273,142,-31];[115,111,100]
[-273,141,-31];[105,98,88]
[-274,140,-32];[88,84,81]
[-274,141,-32];[106,102,93]
[-275,141,-33];[76,75,73]
[-274,138,-34];[40,42,41]
[-275,136,-31];[27,28,33]
[-275,135,-32];[10,11,16]
[-276,137,-38];[107,75,62]
[-277,136,-36];[45,47,46]
[-276,136,-36];[10,10,18]
[-275,136,-36];[8,9,13]
[-275,135,-36];[23,24,29]
[-275,135,-35];[15,16,21]
[-276,135,-35];[10,10,18]
[-276,135,-34];[11,9,20]
[-276,136,-32];[14,17,26]
[-276,137,-33];[27,27,29]
[-276,137,-32];[26,24,29]
[-277,136,-32];[22,23,25]
[-275,136,-37];[64,55,38]
[-213,187,-13];[13,17,26]
[-280,180,-40];[51,52,46]
[-278,178,-39];[47,48,40]
[-280,134,-41];[136,129,110]
[-278,176,-39];[44,43,38]
[-276,177,-40];[68,56,44]
[-276,177,-41];[123,97,70]
[-277,191,-41];[46,48,45]
[-277,189,-41];[74,60,47]
[-276,192,-41];[73,59,46]
[-277,192,-41];[49,51,46]
[-275,177,-38];[37,38,42]
[-275,177,-39];[35,34,39]
[-275,177,-42];[70,51,37]
[-275,177,-40];[68,56,44]
[-275,177,-41];[126,94,71]
[-275,176,-39];[42,41,37]
[-275,176,-40];[32,32,30]
[-275,176,-41];[17,15,16]
[-275,174,-41];[25,22,17]
[-285,190,-41];[40,43,22]
[-288,192,-42];[43,45,32]
[-280,197,-42];[103,97,83]
[-312,187,-40];[98,100,86]
[-320,195,-43];[44,51,43]
[-322,193,-42];[58,56,44]
[-307,192,-42];[46,48,37]
[-307,191,-41];[60,49,45]
[-286,188,-41];[95,84,66]
[-290,188,-40];[84,69,50]
[-308,189,-40];[89,89,79]
[-310,189,-41];[79,76,59]
[-300,190,-41];[62,63,49]
[-322,196,-42];[81,71,59]
[-295,196,-44];[102,85,65]
[-296,195,-43];[77,62,39]
[-307,188,-39];[100,85,66]
[-307,188,-40];[84,79,59]
[-313,190,-43];[46,37,22]
[-307,190,-40];[73,73,63]
[-307,190,-39];[96,97,83]
[-306,189,-40];[83,83,73]
[-305,189,-41];[70,72,48]
[-306,190,-42];[62,58,47]
[-308,190,-41];[14,18,17]
[-311,179,-39];[47,41,27]
[-311,178,-40];[72,70,47]
[-309,179,-40];[40,36,27]
[-311,179,-40];[75,71,44]
[-301,193,-41];[61,50,46]
[-311,196,-41];[48,45,38]
[-323,195,-41];[55,55,43]
[-296,184,-40];[40,41,27]
[-314,188,-40];[74,68,56]
[-314,187,-40];[85,82,67]
[-315,187,-39];[69,71,50]
[-311,169,-40];[82,75,57]
[-287,182,-40];[127,132,126]
[-288,182,-40];[66,62,50]
[-288,190,-42];[26,24,12]
[-289,188,-41];[63,60,45]
[-291,194,-40];[74,71,56]
[-292,192,-42];[52,56,42]
[-292,194,-42];[54,52,39]
[-292,193,-41];[83,74,65]
[-292,191,-42];[47,45,32]
[-291,190,-42];[68,68,56]
[-288,173,-39];[52,58,44]
[-287,178,-38];[80,81,65]
[-287,178,-37];[41,35,35]
[-287,181,-40];[86,87,73]
[-302,184,-39];[75,76,58]
[-302,185,-39];[76,76,66]
[-301,185,-39];[76,76,66]
[-301,186,-39];[83,85,72]
[-300,187,-39];[81,80,62]
[-299,187,-39];[72,74,61]
[-299,188,-40];[79,78,60]
[-298,188,-39];[64,61,54]
[-296,189,-39];[65,51,48]
[-298,190,-39];[94,92,77]
[-300,178,-39];[75,75,65]
[-312,191,-42];[54,55,41]
[-312,192,-42];[60,64,49]
[-311,192,-42];[66,62,50]
[-311,193,-42];[65,58,48]
[-311,194,-42];[49,42,36]
[-311,194,-41];[54,52,40]
[-311,195,-42];[46,47,41]
[-300,181,-40];[17,17,15]
[-301,181,-38];[84,86,62]
[-302,181,-38];[71,57,46]
[-302,181,-39];[65,65,55]
[-312,194,-43];[57,49,34]
[-313,193,-43];[54,49,30]
[-313,192,-43];[45,46,30]
[-314,194,-42];[47,48,34]
[-314,195,-43];[85,72,55]
[-283,158,-40];[31,32,27]
[-283,157,-40];[59,55,46]
[-308,192,-42];[73,70,61]
[-300,180,-40];[44,43,38]
[-275,147,-38];[60,53,45]
[-276,147,-39];[179,136,94]
[-276,147,-40];[164,131,86]
[-277,147,-37];[44,35,28]
[-277,147,-39];[108,82,57]
[-278,147,-40];[50,42,27]
[-277,148,-43];[56,43,26]
[-300,182,-41];[28,24,23]
[-307,175,-39];[62,60,48]
[-303,173,-39];[53,54,46]
[-304,173,-39];[79,80,66]
[-305,174,-38];[71,62,47]
[-305,174,-39];[92,84,69]
[-305,176,-39];[62,51,45]
[-304,176,-39];[87,86,68]
[-304,175,-39];[96,90,74]
[-303,174,-39];[58,59,53]
[-303,175,-39];[96,86,74]
[-302,177,-40];[70,64,50]
[-300,179,-40];[45,26,20]
[-300,180,-41];[40,37,32]
[-301,181,-40];[54,54,46]
[-301,180,-40];[63,61,49]
[-302,180,-40];[77,77,67]
[-303,180,-40];[45,36,27]
[-304,181,-39];[41,38,31]
[-304,178,-38];[70,59,41]
[-304,180,-39];[59,52,42]
[-305,178,-39];[42,40,27]
[-303,177,-40];[84,78,66]
[-303,179,-40];[78,72,60]
[-301,179,-40];[70,71,55]
[-301,178,-40];[59,61,50]
[-313,194,-43];[54,49,30]
[-313,195,-43];[68,58,46]
[-308,187,-41];[58,59,45]
[-310,188,-42];[59,58,40]
[-316,149,-40];[36,35,30]
[-316,173,-39];[83,85,80]
[-316,172,-39];[37,35,36]
[-315,173,-40];[27,28,20]
[-315,172,-40];[72,68,56]
[-315,150,-40];[46,38,27]
[-312,190,-42];[47,45,33]
[-313,189,-41];[51,47,36]
[-318,176,-42];[85,86,78]
[-315,174,-40];[87,89,78]
[-316,174,-40];[49,50,44]
[-316,173,-40];[128,126,114]
[-312,184,-42];[44,41,26]
[-311,183,-41];[26,27,13]
[-312,183,-41];[20,25,18]
[-316,174,-41];[58,59,51]
[-316,174,-42];[47,48,42]
[-317,172,-41];[78,75,66]
[-316,173,-42];[72,73,68]
[-284,148,-40];[125,125,113]
[-282,149,-38];[78,75,56]
[-281,150,-33];[92,91,73]
[-281,148,-34];[70,70,68]
[-281,149,-35];[34,35,30]
[-281,148,-35];[61,62,48]
[-278,146,-32];[110,112,124]
[-279,146,-32];[90,91,75]
[-279,146,-33];[97,100,83]
[-279,146,-34];[69,65,53]
[-280,147,-35];[65,67,56]
[-280,146,-37];[44,37,27]
[-281,146,-37];[44,37,27]
[-281,145,-38];[50,48,33]
[-280,143,-37];[92,93,85]
[-280,145,-37];[40,40,32]
[-280,144,-37];[50,51,46]
[-280,145,-35];[53,50,41]
[-280,144,-36];[80,78,63]
[-281,147,-36];[28,28,26]
[-282,148,-38];[58,55,36]
[-281,144,-40];[41,32,23]
[-281,145,-39];[76,65,47]
[-282,147,-38];[65,58,39]
[-283,147,-39];[50,47,32]
[-283,146,-39];[58,49,40]
[-284,143,-40];[93,88,66]
[-284,143,-41];[80,70,45]
[-298,168,-39];[124,115,106]
[-297,169,-39];[32,34,29]
[-319,174,-40];[23,26,19]
[-319,175,-41];[120,121,116]
[-319,173,-40];[62,54,43]
[-319,176,-41];[41,41,33]
[-320,175,-40];[50,50,42]
[-304,170,-40];[121,114,95]
[-303,169,-39];[39,58,52]
[-303,170,-40];[60,62,48]
[-302,170,-40];[50,52,41]
[-302,169,-40];[44,44,34]
[-319,154,-41];[54,50,39]
[-308,170,-42];[75,76,58]
[-308,172,-43];[53,54,40]
[-307,171,-43];[67,61,47]
[-307,170,-42];[108,98,71]
[-306,171,-42];[122,102,78]
[-305,170,-42];[113,101,79]
[-303,170,-41];[93,95,71]
[-302,170,-41];[38,38,30]
[-290,164,-40];[99,91,68]
[-291,164,-40];[110,107,92]
[-323,170,-41];[86,86,78]
[-307,184,-40];[33,32,27]
[-308,184,-40];[50,47,38]
[-307,185,-40];[66,48,38]
[-307,178,-37];[89,90,74]
[-307,179,-37];[100,101,85]
[-308,180,-39];[62,53,38]
[-309,181,-40];[66,67,51]
[-321,180,-42];[72,75,54]
[-321,179,-41];[43,44,38]
[-320,181,-43];[121,104,74]
[-290,161,-41];[61,63,62]
[-291,163,-39];[22,22,22]
[-291,163,-40];[22,22,22]
[-291,162,-40];[61,63,50]
[-309,171,-41];[75,75,65]
[-309,171,-42];[64,60,51]
[-308,171,-42];[62,66,51]
[-305,171,-42];[140,120,93]
[-304,170,-41];[121,114,95]
[-305,171,-40];[86,84,71]
[-305,172,-42];[141,129,105]
[-306,173,-43];[88,86,71]
[-306,173,-39];[84,78,64]
[-305,173,-40];[81,72,57]
[-306,172,-41];[90,87,72]
[-306,172,-42];[93,87,71]
[-306,173,-41];[77,73,61]
[-307,173,-42];[59,56,41]
[-307,173,-41];[77,73,61]
[-306,173,-40];[69,66,59]
[-308,173,-39];[53,53,43]
[-308,173,-40];[56,57,43]
[-307,172,-41];[77,73,61]
[-319,153,-41];[40,36,24]
[-320,153,-41];[159,124,70]
[-318,151,-40];[72,73,59]
[-290,165,-40];[138,108,72]
[-294,167,-40];[96,95,74]
[-297,165,-39];[69,68,47]
[-272,141,-42];[29,25,24]
[-322,152,-42];[52,48,39]
[-322,172,-41];[65,75,67]
[-323,171,-41];[86,86,78]
[-319,176,-42];[57,50,40]
[-319,175,-42];[14,16,13]
[-302,169,-41];[90,98,108]
[-301,169,-41];[79,80,75]
[-302,168,-40];[77,65,53]
[-303,167,-39];[81,79,54]
[-304,162,-39];[92,77,54]
[-303,162,-39];[82,83,67]
[-304,162,-37];[52,42,32]
[-303,162,-38];[77,79,65]
[-303,164,-38];[126,129,108]
[-303,165,-39];[69,73,48]
[-302,166,-40];[74,77,56]
[-302,165,-40];[69,73,48]
[-303,166,-41];[102,89,72]
[-271,140,-42];[23,19,20]
[-287,150,-40];[88,73,54]
[-279,146,-40];[72,54,34]
[-279,146,-41];[113,86,57]
[-279,145,-40];[27,20,10]
[-278,147,-38];[45,43,30]
[-278,148,-35];[61,56,26]
[-278,147,-34];[63,62,44]
[-278,147,-37];[84,84,72]
[-279,145,-36];[77,67,57]
[-279,143,-37];[86,78,63]
[-279,144,-37];[89,71,47]
[-279,143,-38];[62,49,40]
[-279,144,-41];[36,27,20]
[-279,146,-43];[78,60,38]
[-290,143,-41];[43,42,37]
[-289,150,-41];[63,56,28]
[-289,151,-41];[55,53,40]
[-288,140,-41];[54,55,49]
[-287,151,-42];[63,58,39]
[-272,140,-42];[49,49,47]
[-297,157,-38];[81,80,60]
[-296,159,-39];[88,82,66]
[-296,161,-41];[93,94,63]
[-296,163,-39];[25,25,17]
[-296,162,-38];[83,77,63]
[-296,161,-39];[102,96,74]
[-277,149,-45];[47,40,32]
[-276,148,-45];[60,42,28]
[-277,149,-46];[50,45,42]
[-323,152,-42];[93,65,44]
[-319,151,-42];[99,89,64]
[-279,146,-45];[71,58,41]
[-278,145,-45];[65,46,31]
[-279,145,-44];[25,17,14]
[-277,146,-45];[89,64,44]
[-276,145,-44];[48,35,26]
[-277,147,-46];[101,75,52]
[-277,147,-47];[76,60,44]
[-293,157,-41];[81,76,56]
[-297,158,-39];[58,56,44]
[-295,158,-40];[93,91,68]
[-296,158,-40];[88,87,67]
[-293,156,-41];[86,84,69]
[-293,156,-40];[114,98,72]
[-295,176,-38];[77,74,55]
[-300,166,-39];[102,99,80]
[-299,167,-39];[84,80,55]
[-298,167,-40];[105,101,72]
[-297,166,-40];[87,85,64]
[-298,166,-40];[78,79,65]
[-294,165,-42];[124,107,81]
[-293,165,-42];[142,126,103]
[-291,165,-42];[74,76,55]
[-292,165,-41];[109,95,69]
[-293,165,-41];[148,131,103]
[-296,161,-38];[114,111,96]
[-296,160,-38];[78,75,58]
[-295,161,-38];[125,121,96]
[-295,159,-39];[111,110,89]
[-294,159,-39];[109,102,74]
[-293,159,-40];[105,109,110]
[-294,161,-39];[77,76,56]
[-293,160,-40];[113,107,95]
[-293,161,-40];[97,91,65]
[-292,162,-41];[76,81,87]
[-292,163,-41];[102,120,130]
[-293,163,-41];[101,93,70]
[-294,163,-41];[111,99,77]
[-295,163,-40];[93,91,70]
[-295,164,-41];[113,95,73]
[-315,174,-41];[34,33,28]
[-295,165,-42];[82,73,56]
[-296,163,-40];[86,72,46]
[-297,163,-40];[63,65,43]
[-296,162,-40];[98,87,57]
[-297,162,-40];[91,110,78]
[-299,161,-41];[49,51,29]
[-300,160,-39];[121,118,103]
[-303,161,-37];[91,96,64]
[-302,163,-37];[111,107,95]
[-303,162,-37];[69,69,41]
[-300,163,-38];[99,91,76]
[-301,162,-38];[104,106,69]
[-302,161,-37];[92,92,58]
[-301,161,-39];[101,100,72]
[-305,158,-37];[96,98,74]
[-304,158,-37];[113,114,82]
[-302,159,-38];[80,82,60]
[-301,159,-39];[59,60,44]
[-302,158,-39];[87,85,62]
[-303,157,-38];[107,108,77]
[-304,157,-38];[113,111,96]
[-305,156,-37];[79,71,50]
[-304,156,-37];[112,107,87]
[-304,155,-38];[77,79,58]
[-302,155,-38];[104,94,67]
[-302,157,-38];[107,107,79]
[-301,157,-39];[111,108,73]
[-300,157,-39];[100,100,72]
[-300,159,-39];[114,103,81]
[-299,159,-39];[96,94,73]
[-300,158,-39];[94,92,67]
[-299,159,-40];[96,94,73]
[-297,161,-41];[95,68,47]
[-298,160,-41];[42,43,25]
[-297,159,-40];[55,59,34]
[-297,158,-40];[56,54,31]
[-297,156,-40];[85,49,23]
[-278,147,-46];[136,100,64]
[-277,150,-47];[55,42,26]
[-278,149,-47];[69,51,37]
[-277,148,-47];[63,50,34]
[-285,142,-41];[42,40,25]
[-284,142,-41];[21,20,15]
[-285,142,-43];[41,38,29]
[-284,142,-42];[44,44,32]
[-283,142,-42];[31,24,16]
[-283,143,-41];[15,20,16]
[-283,142,-40];[68,63,57]
[-281,142,-40];[27,28,23]
[-281,142,-42];[22,24,21]
[-281,142,-41];[27,28,30]
[-282,142,-42];[17,19,14]
[-281,141,-39];[45,48,41]
[-280,141,-38];[64,62,47]
[-280,142,-40];[26,25,21]
[-279,142,-41];[20,21,16]
[-280,142,-42];[16,20,19]
[-280,142,-43];[19,23,26]
[-297,155,-40];[65,60,41]
[-296,154,-38];[85,89,64]
[-296,154,-39];[95,92,59]
[-295,155,-40];[91,84,65]
[-295,153,-39];[87,84,49]
[-295,154,-39];[68,69,55]
[-295,154,-40];[91,84,65]
[-295,155,-41];[77,72,50]
[-294,156,-41];[86,84,69]
[-295,156,-42];[74,71,52]
[-296,156,-42];[49,50,36]
