position;colour
[18,180,18];[93,73,64]
[10,147,7];[48,17,0]
[-5,159,9];[73,26,0]
[11,148,8];[111,32,1]
[10,149,8];[149,73,24]
[11,150,8];[138,57,14]
[-4,155,12];[65,33,8]
[-4,156,11];[161,92,61]
[8,152,9];[79,35,0]
[8,151,9];[62,31,0]
[10,139,11];[36,19,9]
[8,144,9];[99,21,0]
[9,143,9];[105,34,4]
[9,141,16];[26,1,0]
[9,154,8];[19,12,4]
[9,153,8];[20,11,2]
[9,142,7];[97,27,1]
[8,150,8];[65,25,0]
[11,154,9];[17,10,2]
[11,155,8];[27,15,3]
[9,151,8];[80,22,0]
[9,140,9];[98,34,0]
[11,154,8];[19,10,3]
[8,155,8];[21,13,2]
[8,152,8];[60,23,4]
[7,153,10];[57,30,9]
[8,153,8];[30,11,0]
[-6,156,9];[87,38,6]
[-5,156,9];[162,96,36]
[7,159,10];[115,51,7]
[13,164,12];[24,6,6]
[8,145,9];[124,38,2]
[8,157,9];[119,68,23]
[8,156,9];[58,24,0]
[7,159,9];[125,55,4]
[8,158,9];[90,44,11]
[8,144,15];[230,130,19]
[-2,165,11];[169,76,19]
[-2,153,13];[54,39,20]
[9,143,12];[159,83,31]
[10,166,11];[123,32,1]
[7,159,14];[249,176,21]
[7,160,10];[68,32,8]
[9,155,8];[45,21,9]
[7,160,11];[245,155,19]
[7,159,11];[159,71,0]
[7,159,12];[248,158,36]
[-3,153,13];[34,23,5]
[8,148,14];[76,35,3]
[9,139,16];[153,61,14]
[-8,170,0];[118,45,12]
[-6,151,10];[31,25,13]
[-6,151,9];[29,20,13]
[7,157,13];[255,157,30]
[5,157,18];[183,96,17]
[19,187,17];[242,161,18]
[19,188,17];[116,52,6]
[9,145,7];[95,40,10]
[8,154,8];[23,10,1]
[-5,151,11];[55,30,10]
[-5,151,10];[34,22,6]
[-3,166,10];[121,39,0]
[-2,166,10];[123,38,0]
[10,156,8];[38,14,2]
[11,156,8];[37,13,3]
[12,153,10];[20,11,4]
[12,152,9];[27,15,3]
[3,150,18];[105,56,23]
[4,149,18];[91,39,15]
[-5,152,11];[28,19,12]
[-4,152,11];[29,20,11]
[-5,152,10];[29,20,11]
[7,148,19];[240,134,16]
[-8,150,8];[103,47,14]
[-8,150,7];[138,62,13]
[-7,164,5];[196,102,14]
[6,159,16];[253,159,45]
[6,161,14];[255,163,31]
[-1,157,14];[137,49,0]
[5,160,17];[252,176,28]
[6,158,16];[76,21,0]
[7,145,19];[228,107,18]
[7,155,11];[189,108,26]
[-14,145,-16];[174,98,48]
[-3,154,13];[137,80,34]
[-4,146,12];[202,87,7]
[8,149,8];[31,15,2]
[6,157,17];[169,83,10]
[-7,168,-6];[148,71,19]
[8,144,18];[254,133,18]
[9,157,8];[47,15,0]
[-5,150,11];[125,52,0]
[7,144,20];[224,129,23]
[11,163,10];[133,44,0]
[6,160,14];[253,182,28]
[7,155,10];[153,73,10]
[8,155,9];[24,15,0]
[10,149,7];[95,28,0]
[11,148,7];[129,51,12]
[-7,149,8];[127,50,0]
[-6,158,8];[213,122,29]
[10,157,8];[47,20,1]
[11,157,8];[47,20,1]
[2,148,18];[136,39,0]
[2,149,17];[103,36,9]
[13,164,13];[20,5,0]
[14,165,14];[51,0,0]
[9,143,17];[247,154,25]
[-8,173,2];[75,43,20]
[8,143,18];[245,141,16]
[13,161,12];[114,42,4]
[14,161,12];[102,34,0]
[8,143,20];[205,112,9]
[3,154,18];[229,149,34]
[11,167,11];[82,22,0]
[4,153,19];[216,125,20]
[-4,157,11];[156,60,0]
[-4,157,10];[156,59,6]
[11,165,11];[154,73,28]
[13,166,14];[81,20,0]
[-2,145,14];[171,49,2]
[-1,145,14];[171,49,2]
[3,153,19];[182,90,17]
[8,183,14];[230,139,7]
[2,153,18];[201,108,31]
[3,153,18];[198,107,37]
[0,159,16];[167,63,2]
[1,159,16];[145,40,0]
[-1,149,14];[160,61,4]
[0,149,14];[132,50,3]
[4,148,19];[223,129,7]
[-5,149,11];[201,107,43]
[-5,151,-9];[76,34,18]
[-5,151,-11];[118,54,16]
[4,148,18];[170,78,37]
[6,161,12];[245,161,29]
[6,162,13];[171,99,25]
[-4,149,12];[215,121,23]
[6,160,12];[242,160,16]
[9,138,15];[106,42,7]
[7,153,14];[248,145,16]
[-5,149,-11];[110,45,13]
[-4,149,-11];[109,50,18]
[15,178,16];[99,56,24]
[-5,149,-12];[109,46,5]
[-5,149,-13];[114,45,4]
[6,156,16];[226,156,44]
[8,147,17];[255,155,19]
[8,142,20];[46,20,5]
[9,142,19];[50,27,9]
[-4,148,-8];[114,43,11]
[7,155,14];[80,55,15]
[8,148,17];[171,91,22]
[-1,156,13];[119,47,6]
[8,145,14];[144,72,21]
[8,147,16];[205,133,57]
[8,145,12];[55,25,0]
[5,171,13];[254,195,41]
[8,150,15];[85,29,0]
[8,151,15];[210,105,40]
[-1,158,13];[132,45,0]
[7,147,12];[169,72,0]
[1,154,18];[198,110,20]
[2,154,18];[236,162,27]
[-16,146,-16];[40,23,7]
[2,155,18];[253,163,25]
[0,157,16];[245,139,29]
[2,156,18];[255,169,33]
[3,155,19];[217,100,7]
[3,155,18];[208,90,2]
[-2,151,13];[50,23,4]
[1,159,18];[229,164,36]
[-16,147,-15];[57,33,5]
[-3,152,12];[31,23,10]
[3,162,17];[234,130,19]
[1,156,17];[218,108,13]
[2,156,17];[220,113,5]
[1,157,18];[183,69,6]
[-6,173,5];[69,29,1]
[-5,164,7];[181,83,10]
[-4,164,7];[181,83,10]
[-7,152,9];[34,25,16]
[-6,152,9];[33,26,20]
[-6,162,-9];[128,60,21]
[4,161,17];[192,90,8]
[-19,143,-17];[39,28,10]
[4,160,17];[209,98,19]
[-7,169,-3];[102,41,10]
[-1,152,15];[40,28,14]
[0,152,15];[38,29,12]
[-8,169,-1];[127,60,18]
[-6,161,-10];[119,50,9]
[-6,172,6];[50,37,21]
[-8,167,5];[222,118,5]
[-8,167,4];[173,64,7]
[3,161,17];[241,167,16]
[-7,161,-11];[116,49,6]
[-7,160,-11];[109,49,13]
[2,159,18];[233,159,24]
[-7,167,6];[174,77,24]
[-21,143,-18];[152,79,28]
[-8,161,5];[161,113,64]
[-4,158,11];[136,43,2]
[8,152,14];[250,150,26]
[-8,167,2];[125,43,6]
[7,156,13];[120,50,0]
[7,155,13];[103,64,21]
[-6,164,7];[205,100,19]
[8,146,9];[146,62,25]
[-1,144,16];[170,62,0]
[-9,166,3];[250,161,33]
[-8,166,2];[147,61,10]
[-5,163,7];[141,45,0]
[6,158,15];[229,129,15]
[-8,166,4];[226,126,12]
[7,145,10];[152,50,0]
[-9,165,0];[94,33,4]
[-9,165,1];[146,74,26]
[-22,143,-19];[199,103,29]
[-9,164,3];[124,45,2]
[-6,160,8];[49,31,17]
[-3,152,13];[34,27,17]
[-1,152,14];[31,22,13]
[0,145,16];[234,128,28]
[-9,161,0];[65,46,29]
[8,146,18];[251,154,21]
[-19,144,-18];[112,44,0]
[7,152,17];[187,121,73]
[-10,163,2];[57,29,8]
[0,142,18];[151,68,16]
[8,181,14];[234,156,22]
[-9,161,1];[48,38,28]
[-10,160,1];[36,32,29]
[-18,144,-17];[49,27,6]
[-9,160,5];[37,23,23]
[-16,147,-16];[53,38,19]
[33,117,12];[91,24,0]
[39,130,9];[93,32,3]
[34,123,13];[144,49,0]
[21,132,23];[209,105,6]
[31,127,15];[186,112,67]
[21,133,22];[232,136,36]
[41,132,5];[46,19,10]
[41,132,7];[67,21,6]
[41,131,6];[71,24,4]
[41,130,6];[77,27,4]
[24,105,20];[121,49,0]
[18,131,22];[147,68,2]
[21,132,22];[148,50,5]
[-5,160,-5];[30,23,17]
[21,101,19];[37,21,5]
[22,101,19];[37,20,4]
[29,118,18];[230,114,11]
[25,107,20];[151,76,18]
[9,137,18];[21,16,13]
[41,130,5];[65,22,5]
[41,129,5];[76,28,5]
[41,128,6];[89,29,3]
[41,128,5];[82,26,3]
[41,127,5];[81,26,5]
[20,131,22];[74,14,3]
[23,105,20];[46,24,3]
[25,120,22];[123,43,6]
[29,137,17];[158,61,10]
[40,128,7];[85,28,1]
[40,127,7];[82,24,4]
[41,127,6];[83,25,1]
[40,126,7];[80,25,5]
[22,133,21];[210,116,20]
[20,131,23];[125,70,29]
[39,128,9];[64,21,4]
[20,132,22];[230,150,39]
[30,105,16];[79,28,0]
[41,135,8];[19,14,8]
[32,106,10];[55,29,12]
[38,115,5];[18,13,7]
[38,114,5];[21,14,6]
[38,109,4];[47,29,15]
[39,109,4];[47,28,13]
[28,121,19];[208,104,9]
[39,132,9];[83,28,5]
[40,132,9];[82,27,4]
[31,112,13];[76,27,10]
[40,133,8];[76,28,5]
[41,133,8];[75,27,4]
[32,109,12];[42,26,13]
[-10,147,-16];[99,44,13]
[26,119,21];[193,68,4]
[22,110,21];[35,18,10]
[21,108,21];[29,19,9]
[18,108,22];[44,21,5]
[20,108,22];[39,20,6]
[19,107,21];[42,23,8]
[20,108,21];[39,20,6]
[21,105,20];[35,17,5]
[20,105,20];[37,19,7]
[20,105,19];[36,20,7]
[39,134,10];[70,22,2]
[22,109,21];[30,20,8]
[22,108,21];[24,17,9]
[40,137,10];[67,28,11]
[19,105,20];[42,21,4]
[19,105,19];[40,21,4]
[20,106,20];[42,20,6]
[21,107,21];[35,21,8]
[21,106,20];[40,21,6]
[21,107,20];[35,21,8]
[21,109,22];[33,20,11]
[23,119,22];[120,56,10]
[38,108,4];[18,15,6]
[18,109,24];[30,18,6]
[18,109,23];[35,19,4]
[41,126,5];[80,24,1]
[40,125,6];[85,24,3]
[31,116,16];[243,129,17]
[32,114,14];[197,79,13]
[21,115,25];[255,167,29]
[38,127,10];[48,17,0]
[38,127,9];[48,17,0]
[37,101,5];[120,46,7]
[28,103,19];[207,96,6]
[29,122,18];[120,46,9]
[18,111,25];[29,14,7]
[37,112,6];[86,40,7]
[39,111,4];[18,15,10]
[26,118,21];[162,57,2]
[24,119,22];[77,44,25]
[30,118,16];[218,118,24]
[31,114,14];[164,57,13]
[22,105,20];[36,20,5]
[37,104,6];[123,41,1]
[37,115,7];[18,13,10]
[35,122,12];[155,68,14]
[30,135,16];[203,96,28]
[25,113,21];[27,17,7]
[25,112,21];[28,19,10]
[22,118,23];[175,70,12]
[37,129,11];[35,19,3]
[36,134,13];[26,17,0]
[35,120,12];[165,61,0]
[34,109,11];[145,56,14]
[34,109,10];[127,38,6]
[26,106,20];[154,65,5]
[38,111,5];[19,14,10]
[39,137,11];[70,28,6]
[39,136,11];[87,32,1]
[39,138,11];[60,23,7]
[28,116,19];[177,53,2]
[32,109,11];[24,15,10]
[-5,150,10];[117,43,0]
[20,113,25];[26,15,11]
[38,126,9];[66,31,9]
[41,138,9];[44,20,7]
[42,138,9];[44,20,7]
[20,116,24];[255,178,16]
[22,113,25];[36,18,8]
[21,111,24];[31,16,11]
[22,113,24];[36,19,9]
[21,113,24];[35,18,10]
[21,112,24];[35,18,10]
[32,136,15];[243,141,30]
[38,133,11];[32,14,0]
[22,102,20];[36,20,7]
[41,136,9];[63,25,4]
[40,135,9];[64,21,2]
[39,117,5];[11,9,10]
[38,128,10];[65,24,4]
[29,119,18];[198,85,7]
[7,143,21];[211,122,26]
[38,102,4];[108,36,0]
[18,116,23];[218,110,2]
[19,116,23];[246,147,18]
[33,138,14];[158,75,21]
[23,118,23];[206,152,82]
[23,115,24];[33,18,15]
[38,136,11];[74,27,0]
[38,134,11];[63,20,3]
[24,115,23];[121,86,56]
[24,116,22];[204,133,53]
[27,113,21];[13,17,16]
[27,113,20];[13,15,12]
[27,112,20];[13,15,12]
[35,106,8];[73,27,4]
[24,118,22];[55,29,12]
[38,104,5];[150,63,18]
[27,105,19];[190,78,6]
[36,109,7];[82,26,3]
[30,112,17];[83,43,18]
[24,130,22];[173,61,0]
[32,115,13];[147,52,4]
[33,130,14];[190,112,46]
[25,131,21];[102,47,16]
[24,127,22];[233,131,7]
[27,131,19];[31,22,13]
[37,128,10];[13,8,5]
[36,128,11];[9,9,7]
[37,135,12];[39,16,0]
[37,134,12];[29,18,0]
[28,133,17];[23,14,0]
[29,133,16];[241,145,22]
[38,131,10];[76,29,1]
[38,130,10];[72,26,2]
[24,131,21];[180,70,11]
[36,133,12];[23,14,5]
[37,131,11];[45,20,0]
[25,127,21];[237,138,34]
[36,125,11];[14,9,6]
[36,131,12];[16,13,6]
[36,123,10];[9,10,14]
[27,107,19];[48,27,10]
[36,103,6];[131,50,5]
[37,136,13];[58,24,0]
[35,112,9];[170,77,16]
[29,116,18];[188,58,8]
[32,113,13];[247,148,19]
[36,110,7];[113,40,7]
[32,121,14];[59,35,11]
[22,103,20];[25,11,0]
[35,124,11];[24,10,10]
[36,124,11];[45,18,7]
[37,118,7];[13,11,14]
[37,117,7];[16,11,15]
[37,116,7];[19,15,16]
[36,117,8];[12,10,11]
[37,117,8];[13,11,14]
[32,116,14];[184,82,0]
[23,117,23];[126,60,12]
[28,115,20];[163,74,16]
[39,110,4];[23,14,5]
[26,133,19];[43,25,11]
[36,106,7];[71,25,2]
[28,129,18];[48,28,17]
[26,117,21];[177,84,14]
[27,116,21];[105,50,11]
[24,126,22];[212,101,12]
[26,105,20];[181,82,15]
[35,133,13];[145,77,28]
[26,131,20];[28,9,2]
[29,124,17];[91,33,11]
[27,117,20];[168,66,0]
[33,119,13];[90,31,1]
[36,112,8];[78,25,9]
[36,112,7];[82,26,9]
[37,112,7];[84,25,7]
[26,126,21];[216,115,11]
[28,130,18];[121,72,32]
[26,132,19];[29,17,3]
[23,121,22];[102,36,14]
[27,128,20];[28,18,9]
[27,129,19];[45,32,26]
[28,128,19];[28,18,9]
[27,131,18];[220,139,57]
[22,99,19];[37,21,6]
[39,118,5];[11,10,8]
[36,114,7];[90,37,6]
[36,102,6];[107,38,5]
[35,116,10];[111,45,10]
[24,125,22];[196,78,12]
[28,130,17];[64,38,23]
[28,129,17];[113,46,1]
[29,132,16];[180,87,20]
[26,134,19];[93,50,15]
[29,128,17];[164,104,52]
[32,104,10];[57,20,4]
[20,118,23];[198,116,32]
[22,130,23];[231,125,23]
[22,130,22];[231,124,20]
[25,105,20];[246,134,9]
[32,105,10];[26,18,15]
[28,113,20];[12,16,15]
[-6,158,-10];[83,46,17]
[28,112,20];[14,19,15]
[22,129,22];[249,145,20]
[22,128,23];[237,137,17]
[29,136,17];[151,43,0]
[29,136,16];[167,60,8]
[29,105,18];[135,72,19]
[32,115,14];[232,132,46]
[33,106,9];[91,32,2]
[33,105,9];[55,24,6]
[35,112,8];[87,25,4]
[28,120,19];[208,87,4]
[34,104,7];[32,18,7]
[35,110,10];[230,131,29]
[33,111,12];[176,63,5]
[26,125,21];[237,127,38]
[32,122,14];[109,49,12]
[26,103,20];[184,77,5]
[27,121,20];[238,143,13]
[24,122,22];[160,65,0]
[19,132,22];[65,21,8]
[25,124,22];[184,70,10]
[25,124,21];[175,61,1]
[31,110,13];[81,26,5]
[29,107,18];[23,19,16]
[31,112,14];[87,33,7]
[32,116,13];[154,55,0]
[20,117,23];[215,88,7]
[24,103,21];[180,78,4]
[29,113,18];[45,23,9]
[31,134,15];[231,126,34]
[18,114,25];[242,156,7]
[17,114,24];[248,149,30]
[30,115,17];[196,70,9]
[31,115,16];[202,78,6]
[26,102,20];[174,71,2]
[32,114,13];[164,55,0]
[32,110,12];[79,26,10]
[19,115,24];[253,175,13]
[35,106,7];[73,29,4]
[34,107,9];[67,24,7]
[34,107,8];[69,24,3]
[34,108,9];[92,26,4]
[27,125,20];[255,176,40]
[38,109,5];[107,55,15]
[26,123,21];[214,103,13]
[33,108,10];[38,22,6]
[33,109,10];[39,15,11]
[38,101,4];[108,35,0]
[32,132,15];[186,79,0]
[27,103,19];[193,84,17]
[28,110,19];[19,20,15]
[36,107,7];[36,13,0]
[25,104,20];[212,104,16]
[29,112,18];[74,36,13]
[34,116,10];[94,32,7]
[23,112,22];[35,19,6]
[21,111,23];[27,17,5]
[30,127,16];[13,8,2]
[35,107,8];[104,40,5]
[17,113,25];[248,141,33]
[31,108,14];[80,44,18]
[31,108,15];[130,70,34]
[31,110,14];[101,44,17]
[30,121,15];[151,65,4]
[31,109,15];[104,50,14]
[21,118,23];[207,105,7]
[18,112,26];[26,17,8]
[33,108,9];[54,21,4]
[33,107,9];[77,31,8]
[27,137,18];[177,99,53]
[28,137,17];[190,105,25]
[22,112,23];[33,19,8]
[34,133,14];[191,116,59]
[34,134,13];[54,26,5]
[23,137,22];[156,122,110]
[34,110,11];[240,142,35]
[25,135,20];[33,23,13]
[25,136,20];[85,49,23]
[18,115,24];[255,167,15]
[18,115,23];[246,144,16]
[29,120,17];[232,135,32]
[26,108,20];[24,20,11]
[35,110,8];[112,43,12]
[23,137,21];[50,40,28]
[27,135,18];[25,11,0]
[31,111,15];[74,37,10]
[23,136,21];[44,27,11]
[27,134,18];[131,68,24]
[26,136,18];[15,0,0]
[26,135,18];[52,28,18]
[30,131,16];[188,102,51]
[28,136,17];[145,55,3]
[25,123,22];[228,132,22]
[25,102,20];[166,65,11]
[33,111,11];[143,51,0]
[30,133,16];[221,116,24]
[33,129,14];[244,151,47]
[20,128,23];[198,110,21]
[35,109,9];[182,87,23]
[18,123,21];[218,121,44]
[23,123,23];[211,111,23]
[20,127,23];[211,118,23]
[29,123,18];[132,68,6]
[19,119,22];[72,42,16]
[36,138,13];[33,13,2]
[23,126,23];[216,107,12]
[17,121,22];[29,15,6]
[22,124,23];[206,110,23]
[17,124,22];[194,81,5]
[21,128,23];[166,85,32]
[22,125,23];[203,87,0]
[8,141,18];[26,12,9]
[29,111,19];[24,24,26]
[25,109,20];[79,61,37]
[25,108,20];[103,55,15]
[18,123,22];[166,72,18]
[21,125,23];[215,110,18]
[22,126,23];[238,153,10]
[18,122,22];[89,25,0]
[20,124,23];[197,89,14]
[21,123,23];[220,116,61]
[18,122,21];[83,32,3]
[20,104,19];[32,18,5]
[19,104,19];[40,23,5]
[18,120,22];[47,25,11]
[19,121,22];[161,68,9]
[20,122,22];[150,55,0]
[18,119,22];[207,102,10]
[33,112,12];[88,22,8]
[31,125,15];[33,4,0]
[33,112,11];[91,25,1]
[27,124,19];[197,107,45]
[28,126,18];[129,67,18]
[27,125,19];[239,165,42]
[28,125,18];[54,26,5]
[37,113,6];[19,12,6]
[34,128,13];[132,50,26]
[37,106,6];[103,34,1]
[26,116,22];[81,46,18]
[33,134,15];[168,82,33]
[32,124,14];[203,99,8]
[33,134,14];[124,40,3]
[33,122,13];[202,100,18]
[24,102,20];[176,90,17]
[23,103,20];[66,22,0]
[26,109,20];[24,19,13]
[30,112,16];[62,16,0]
[21,116,24];[255,198,23]
[22,104,19];[31,17,4]
[27,116,20];[185,98,45]
[34,131,14];[181,79,13]
[19,124,23];[179,71,9]
[18,133,22];[212,145,93]
[34,126,13];[154,48,0]
[32,118,14];[166,80,19]
[30,119,16];[103,29,0]
[31,119,15];[184,99,32]
[31,118,15];[155,69,10]
[34,121,13];[224,118,30]
[17,128,22];[145,37,0]
[18,135,22];[35,10,5]
[19,130,22];[242,150,65]
[17,127,22];[159,41,1]
[17,127,21];[159,41,1]
[19,126,23];[184,79,13]
[24,110,21];[26,17,10]
[23,110,21];[35,19,4]
[24,110,20];[30,17,11]
[18,128,22];[240,132,23]
[17,125,21];[193,80,20]
[19,126,22];[233,137,34]
[27,108,20];[23,20,15]
[18,134,22];[155,100,61]
[8,168,11];[134,35,4]
[18,136,22];[41,23,13]
[31,124,15];[19,5,0]
[29,130,17];[37,15,2]
[29,112,19];[13,18,14]
[32,125,15];[135,42,9]
[33,115,11];[92,28,3]
[29,135,16];[215,114,46]
[17,112,25];[125,71,33]
[30,111,16];[63,31,8]
[18,137,22];[37,19,7]
[28,104,19];[214,110,13]
[32,108,10];[56,27,13]
[30,121,16];[38,18,7]
[26,112,21];[25,24,19]
[33,128,13];[155,65,13]
[17,111,25];[40,36,27]
[27,110,20];[22,21,16]
[23,132,21];[213,109,36]
[17,109,24];[29,19,9]
[17,110,24];[25,17,6]
[29,134,16];[237,143,43]
[23,122,23];[116,41,1]
[32,103,9];[96,35,4]
[28,118,19];[240,122,12]
[30,134,16];[193,91,9]
[33,102,8];[102,37,5]
[28,116,18];[155,45,8]
[29,115,18];[147,47,0]
[20,117,24];[220,100,6]
[22,119,23];[242,144,45]
[18,113,25];[163,78,21]
[19,113,25];[26,15,9]
[33,133,14];[142,55,12]
[30,122,16];[203,115,51]
[28,108,19];[29,28,26]
[22,136,22];[124,55,24]
[27,120,20];[226,108,12]
[20,120,23];[152,63,5]
[32,129,15];[171,63,1]
[26,115,22];[18,19,14]
[16,109,24];[99,49,14]
[34,111,10];[219,123,23]
[35,111,9];[78,23,2]
[21,113,25];[35,17,5]
[17,110,25];[35,19,3]
[16,112,24];[204,118,41]
[30,128,16];[53,30,20]
[38,110,5];[62,28,0]
[33,137,14];[216,115,23]
[33,123,13];[196,89,7]
[36,116,8];[24,14,12]
[32,128,14];[157,45,0]
[33,128,14];[125,36,4]
[33,109,11];[59,33,18]
[38,125,8];[18,4,0]
[38,123,8];[67,41,14]
[35,121,10];[48,16,5]
[38,121,8];[5,8,13]
[38,122,8];[21,12,5]
[37,122,9];[6,7,12]
[36,121,9];[3,3,13]
[38,122,7];[16,11,8]
[36,120,9];[6,7,12]
[40,122,5];[74,19,0]
[36,119,9];[3,9,9]
[37,118,8];[10,10,12]
[30,106,16];[28,25,18]
[31,108,13];[52,31,14]
[29,109,19];[19,19,19]
[30,109,18];[27,25,26]
[29,111,18];[29,29,21]
[31,105,12];[5,4,10]
[6,166,12];[144,88,29]
[27,105,20];[209,104,12]
[31,106,12];[13,7,7]
[27,122,20];[217,103,14]
[31,104,12];[21,11,10]
[31,103,13];[161,72,6]
[32,105,11];[11,9,10]
[32,104,11];[37,14,6]
[31,103,12];[134,53,10]
[31,105,14];[13,11,14]
[31,103,15];[170,71,12]
[29,108,18];[19,20,15]
[31,107,14];[23,12,8]
[31,106,14];[5,6,10]
[31,106,13];[90,59,39]
[31,109,13];[79,29,2]
[31,103,11];[107,43,16]
[31,106,15];[17,13,12]
[30,108,17];[25,23,24]
[39,122,7];[80,30,7]
[40,122,6];[81,30,9]
[31,104,13];[52,7,1]
[30,110,16];[40,27,8]
[30,109,17];[56,37,22]
[39,125,7];[72,24,10]
[40,123,6];[93,31,6]
[35,119,11];[134,51,7]
[36,119,10];[60,24,10]
[37,107,6];[72,34,0]
[34,116,11];[93,26,0]
[34,117,11];[113,40,7]
[23,108,20];[34,17,7]
[25,117,22];[69,50,35]
[30,132,16];[143,48,2]
[30,126,16];[23,10,2]
[38,113,5];[21,13,11]
[38,112,5];[19,14,10]
[26,104,20];[164,58,0]
[34,127,13];[87,38,6]
[32,138,15];[234,135,33]
[31,135,15];[221,111,26]
[16,115,22];[171,64,0]
[34,113,10];[180,82,17]
[35,113,9];[87,26,5]
[35,135,13];[22,18,9]
[30,104,16];[160,67,10]
[17,116,22];[244,147,17]
[18,116,22];[243,139,14]
[20,112,25];[33,14,7]
[20,112,24];[34,18,3]
[19,111,24];[25,18,10]
[20,111,24];[35,19,3]
[16,111,25];[70,45,15]
[-6,153,-14];[10,15,9]
[20,120,22];[157,86,32]
[31,121,15];[93,58,36]
[19,109,23];[30,18,6]
[19,109,22];[40,22,2]
[26,111,21];[27,28,22]
[26,110,20];[34,31,26]
[26,111,20];[24,23,18]
[30,136,16];[151,43,0]
[17,115,23];[248,154,22]
[16,113,23];[254,169,24]
[33,136,15];[242,135,55]
[33,126,14];[205,101,28]
[15,111,25];[73,38,0]
[15,112,24];[122,77,38]
[15,111,23];[78,43,5]
[30,130,16];[181,105,27]
[33,114,11];[171,81,31]
[8,147,13];[61,29,4]
[34,114,10];[108,39,8]
[19,118,23];[216,112,25]
[23,107,20];[44,23,4]
[32,112,13];[82,32,9]
[29,138,17];[191,101,5]
[16,110,24];[98,48,13]
[38,103,5];[97,34,3]
[33,117,13];[94,30,5]
[31,117,15];[215,114,26]
[32,80,3];[62,28,1]
[32,82,4];[18,17,15]
[32,76,1];[148,55,0]
[31,101,10];[112,42,8]
[-2,152,14];[30,22,9]
[32,84,7];[41,22,7]
[32,86,12];[46,32,21]
[32,86,11];[46,33,24]
[31,83,5];[21,18,13]
[-7,153,9];[38,32,20]
[32,83,5];[27,19,16]
[32,89,10];[14,14,12]
[32,89,12];[61,38,20]
[32,88,7];[24,16,5]
[32,90,13];[19,21,16]
[39,78,-1];[31,18,12]
[39,78,-2];[37,20,12]
[36,87,1];[43,27,12]
[35,86,1];[27,19,8]
[36,86,1];[32,22,12]
[37,74,-2];[96,31,1]
[33,75,-1];[97,34,3]
[32,74,-1];[116,41,1]
[48,80,-5];[90,43,13]
[40,84,-2];[26,17,8]
[26,93,18];[102,49,9]
[39,74,-2];[90,23,0]
[27,79,16];[156,63,6]
[34,83,1];[92,31,0]
[37,86,1];[32,20,8]
[30,79,16];[192,79,11]
[30,79,15];[201,91,14]
[39,120,5];[33,9,5]
[37,85,1];[44,24,13]
[36,85,1];[33,24,15]
[49,97,-6];[104,38,4]
[45,83,-3];[33,25,12]
[46,83,-4];[32,24,11]
[41,75,-3];[92,32,4]
[44,83,-3];[35,22,13]
[46,73,-4];[129,48,3]
[37,84,0];[75,29,3]
[43,76,-4];[114,44,10]
[25,82,17];[180,76,13]
[31,99,9];[26,15,13]
[32,99,9];[23,12,10]
[23,98,20];[36,23,4]
[31,100,15];[31,13,3]
[31,97,11];[215,111,16]
[31,98,10];[96,46,19]
[31,98,13];[209,101,11]
[31,99,12];[87,34,3]
[32,79,1];[64,30,5]
[31,98,15];[224,120,9]
[53,87,-16];[94,37,8]
[53,86,-17];[102,38,3]
[54,86,-18];[100,40,4]
[53,85,-17];[96,35,6]
[32,100,9];[49,22,1]
[53,85,-15];[99,39,5]
[31,101,14];[93,52,32]
[31,100,14];[32,8,4]
[31,100,13];[45,25,18]
[53,84,-19];[96,36,2]
[53,85,-18];[92,38,4]
[53,84,-17];[100,41,7]
[54,84,-19];[98,35,0]
[52,85,-12];[112,44,7]
[53,84,-14];[88,41,15]
[53,83,-18];[43,24,9]
[53,80,-18];[79,32,4]
[3,154,19];[213,111,13]
[53,83,-13];[30,19,15]
[53,82,-14];[19,18,16]
[31,97,9];[134,51,7]
[53,82,-15];[24,19,16]
[53,83,-14];[27,20,14]
[32,98,8];[24,13,11]
[53,85,-14];[111,46,4]
[31,101,11];[157,64,7]
[31,101,12];[138,73,31]
[36,130,12];[14,11,6]
[31,100,11];[110,47,6]
[31,101,13];[51,30,13]
[44,84,-3];[44,22,0]
[53,80,-17];[87,40,12]
[53,78,-19];[93,36,7]
[53,77,-17];[97,34,1]
[31,102,14];[126,52,17]
[53,80,-16];[90,37,6]
[31,99,14];[158,75,9]
[53,79,-14];[86,32,4]
[53,79,-15];[106,36,0]
[53,81,-13];[33,22,20]
[53,80,-14];[78,33,12]
[51,74,-10];[110,42,7]
[51,71,-9];[101,36,6]
[50,72,-8];[99,36,1]
[51,74,-8];[110,45,5]
[41,86,-2];[72,33,2]
[52,79,-11];[95,35,7]
[53,79,-13];[93,38,8]
[47,77,-4];[19,18,14]
[34,79,0];[28,18,6]
[33,80,0];[24,15,8]
[38,73,-3];[108,44,9]
[38,72,-3];[105,41,6]
[39,75,-2];[95,29,0]
[40,74,-3];[83,26,0]
[40,73,-3];[115,43,18]
[42,81,-4];[58,21,2]
[22,80,15];[66,29,10]
[33,77,0];[119,46,5]
[33,78,0];[82,31,4]
[40,77,-2];[124,50,13]
[23,77,16];[102,41,10]
[20,90,18];[65,23,1]
[52,80,-9];[68,32,10]
[52,80,-10];[77,35,11]
[52,80,-11];[77,34,15]
[52,79,-10];[103,40,9]
[53,76,-15];[98,36,0]
