position;colour
[-2,16,13];[55,55,55]
[-6,16,13];[180,160,71]
[-7,16,14];[71,76,80]
[-9,16,13];[196,180,84]
[11,11,13];[54,56,55]
[12,11,13];[55,56,58]
[2,11,13];[56,56,56]
[-4,14,13];[56,58,57]
[-4,11,13];[57,57,59]
[-5,11,13];[240,208,45]
[-6,11,13];[248,213,33]
[-10,11,13];[58,58,56]
[1,11,13];[55,55,55]
[0,11,13];[55,55,55]
[-1,11,13];[55,55,55]
[9,49,14];[20,19,17]
[-11,37,16];[73,77,80]
[-8,48,13];[185,176,169]
[10,47,13];[42,56,85]
[-25,45,13];[251,211,35]
[-26,45,13];[243,202,22]
[-29,45,13];[237,200,33]
[-30,45,13];[82,72,37]
[-36,45,13];[58,55,48]
[-42,45,13];[248,210,25]
[-51,45,13];[56,56,48]
[-57,45,13];[241,204,27]
[-59,44,14];[99,99,87]
[-8,44,14];[62,83,146]
[25,44,13];[53,49,46]
[25,41,14];[9,10,12]
[25,40,14];[3,3,3]
[-23,35,13];[46,46,46]
[-26,35,13];[52,56,57]
[-32,35,13];[67,62,58]
[-34,35,13];[68,63,59]
[-36,35,13];[52,52,52]
[-42,35,13];[87,84,79]
[-43,35,13];[70,66,63]
[-44,35,13];[56,55,53]
[-46,35,13];[57,56,54]
[-49,35,13];[50,46,43]
[-50,35,13];[94,94,92]
[-51,35,13];[64,61,56]
[-53,35,13];[79,89,90]
[-22,34,13];[58,58,56]
[-32,34,13];[62,62,64]
[-27,34,13];[65,68,73]
[-42,34,13];[62,63,67]
[-49,34,13];[111,112,114]
[-49,33,13];[59,61,60]
[34,42,15];[35,36,38]
[-50,33,13];[61,62,64]
[-55,34,13];[59,59,59]
[-56,34,13];[60,62,61]
[-29,34,13];[60,61,65]
[-30,34,13];[61,60,65]
[-36,34,13];[65,65,67]
[-37,34,13];[67,65,66]
[-39,34,13];[66,66,68]
[10,11,13];[57,58,62]
[-38,34,13];[65,65,67]
[15,33,13];[63,63,63]
[-6,32,14];[14,15,19]
[13,16,13];[55,57,56]
[-4,16,13];[56,56,58]
[-8,16,13];[248,209,26]
[8,16,13];[219,191,58]
[7,16,13];[246,204,42]
[-7,16,13];[86,71,14]
[8,10,13];[248,211,17]
[-2,10,13];[55,57,56]
[-4,10,13];[58,58,58]
[-8,10,13];[248,215,26]
[-10,10,13];[57,57,57]
[-14,10,13];[68,68,70]
[14,10,13];[55,56,58]
[12,10,13];[54,55,57]
[11,10,13];[55,57,56]
[3,10,13];[56,56,56]
[41,44,15];[46,46,46]
[2,10,13];[56,56,56]
[-3,10,13];[57,57,57]
[3,51,14];[68,68,66]
[1,51,14];[66,66,64]
[-7,51,14];[70,68,69]
[10,51,14];[50,50,50]
[11,50,14];[42,42,40]
[-15,50,13];[70,68,69]
[-17,50,13];[63,64,66]
[-4,50,14];[25,26,28]
[23,49,13];[57,57,57]
[8,49,13];[37,35,36]
[-7,49,13];[128,128,128]
[39,48,14];[90,88,93]
[40,47,14];[80,78,81]
[-7,47,13];[27,65,148]
[-19,46,13];[1,1,0]
[-29,46,13];[237,209,86]
[-35,46,13];[59,56,49]
[-48,46,13];[65,64,46]
[-54,46,13];[62,59,54]
[25,38,13];[34,34,34]
[-59,36,13];[28,28,28]
[-7,36,13];[33,81,166]
[41,35,14];[89,89,91]
[10,34,13];[94,97,104]
[-7,34,13];[20,68,178]
[-19,34,13];[23,24,26]
[-21,34,13];[53,53,51]
[-45,34,13];[62,62,64]
[-34,34,13];[57,57,59]
[-34,33,13];[60,62,61]
[-36,33,13];[63,63,63]
[-40,34,13];[140,137,132]
[-57,34,13];[57,59,58]
[15,37,15];[21,21,23]
[-58,34,13];[59,59,59]
[-39,33,13];[62,63,65]
[-38,33,13];[64,64,64]
[-47,33,13];[61,62,64]
[-48,33,13];[61,61,61]
[14,33,13];[61,61,59]
[-8,30,14];[46,44,21]
[8,30,14];[34,34,34]
[-1,30,13];[53,53,53]
[-40,40,14];[57,57,49]
[-2,30,14];[36,36,36]
[-2,30,13];[47,49,48]
[14,17,13];[55,55,55]
[12,17,13];[56,56,56]
[11,17,13];[56,56,54]
[9,17,13];[245,204,26]
[8,17,13];[247,209,20]
[6,17,13];[227,205,96]
[1,17,13];[56,56,56]
[0,17,13];[55,57,56]
[-1,17,13];[55,55,55]
[-3,17,13];[56,58,57]
[-6,17,13];[242,206,24]
[-10,17,13];[57,58,53]
[-12,17,13];[54,58,57]
[-8,17,13];[250,212,25]
[-7,17,13];[245,204,14]
[15,14,13];[58,59,61]
[15,13,13];[61,63,62]
[-7,10,13];[236,197,18]
[-1,10,13];[56,56,56]
[-5,10,13];[192,170,84]
[0,10,13];[57,57,57]
[-13,9,13];[58,58,58]
[-13,8,13];[58,58,58]
[5,51,14];[67,67,67]
[-1,51,14];[64,64,64]
[0,51,14];[63,63,63]
[15,49,14];[66,66,68]
[31,49,13];[61,61,61]
[29,49,13];[54,54,54]
[28,49,13];[55,55,55]
[29,50,13];[56,56,56]
[21,49,13];[57,57,55]
[19,49,13];[142,143,147]
[-6,50,13];[140,139,135]
[-20,46,13];[43,43,41]
[-21,47,13];[54,54,42]
[-22,46,13];[58,58,46]
[-22,47,13];[60,58,45]
[-24,47,13];[251,212,31]
[-27,46,13];[244,206,21]
[-28,46,13];[233,196,27]
[-31,46,13];[60,58,43]
[-36,47,13];[88,74,47]
[-40,46,13];[248,209,20]
[-43,47,13];[48,49,44]
[-45,47,13];[60,58,45]
[11,31,15];[15,12,5]
[-46,47,13];[65,64,46]
[-49,47,13];[63,59,47]
[10,12,13];[111,105,73]
[-50,46,13];[59,59,47]
[-52,46,13];[54,55,49]
[-57,47,13];[242,202,29]
[-55,46,13];[222,195,82]
[-56,46,13];[242,205,29]
[10,46,13];[57,94,165]
[43,45,14];[69,68,66]
[-9,44,13];[24,62,143]
[22,44,13];[61,58,77]
[21,44,13];[46,44,47]
[21,43,13];[67,94,175]
[20,44,13];[51,49,52]
[22,43,13];[56,108,220]
[23,43,13];[53,107,229]
[43,43,14];[25,25,27]
[43,42,14];[17,17,17]
[25,43,12];[20,23,32]
[11,42,13];[34,65,132]
[43,41,13];[26,26,28]
[25,43,13];[1,2,4]
[25,42,13];[1,2,6]
[23,42,12];[56,120,252]
[25,41,13];[2,2,2]
[-9,39,14];[23,31,50]
[24,38,13];[28,28,30]
[22,38,13];[33,37,40]
[19,38,13];[37,40,45]
[17,38,13];[38,43,49]
[16,38,13];[45,48,53]
[16,39,13];[17,28,73]
[15,38,13];[49,54,57]
[14,38,13];[50,51,56]
[-9,37,13];[56,120,192]
[-59,35,13];[57,59,58]
[-7,35,13];[16,60,155]
[33,34,13];[69,69,69]
[23,34,13];[67,68,70]
[16,34,13];[18,18,20]
[-7,33,13];[90,100,101]
[-26,33,13];[60,61,63]
[-57,33,13];[58,60,59]
[-58,33,12];[58,58,58]
[-23,33,13];[59,61,60]
[-34,33,12];[62,64,63]
[-52,33,13];[60,61,63]
[-53,33,13];[60,60,60]
[-12,39,15];[12,12,12]
[9,32,13];[8,8,8]
[0,32,14];[79,80,84]
[13,32,13];[86,86,86]
[-13,31,13];[47,47,45]
[-11,31,14];[43,44,39]
[-12,31,13];[46,46,44]
[4,30,13];[46,46,44]
[-3,30,13];[51,51,49]
[-12,16,13];[56,58,57]
[-17,29,13];[94,95,97]
[14,18,13];[53,54,56]
[-2,17,13];[55,55,55]
[-12,18,13];[57,57,57]
[-13,18,12];[56,58,57]
[5,13,13];[53,53,53]
[-15,16,13];[56,56,56]
[-15,15,13];[48,48,48]
[8,9,13];[251,213,16]
[5,9,13];[55,55,55]
[0,9,13];[57,57,57]
[-1,9,13];[58,58,58]
[-5,8,13];[234,208,85]
[-7,9,13];[243,207,25]
[10,9,13];[67,63,51]
[9,8,13];[245,208,31]
[12,9,13];[55,57,56]
[11,9,13];[57,57,57]
[11,8,13];[56,58,57]
[3,9,13];[56,56,56]
[2,9,13];[57,57,57]
[4,51,13];[67,66,64]
[3,51,13];[66,62,61]
[2,51,13];[64,64,62]
[-12,50,13];[56,56,56]
[-17,42,16];[2,2,2]
[36,49,13];[55,57,56]
[35,49,13];[56,56,54]
[32,49,13];[57,57,57]
[30,49,13];[54,56,55]
[26,49,13];[55,55,55]
[19,50,13];[95,90,94]
[12,49,13];[47,47,47]
[12,49,12];[54,54,52]
[8,50,13];[33,34,38]
[6,50,13];[33,36,43]
[3,50,13];[37,45,66]
[2,50,13];[36,42,56]
[1,50,13];[36,40,49]
[-1,50,13];[31,36,42]
[14,45,16];[78,82,81]
[-2,50,13];[0,1,0]
[-4,50,13];[26,31,37]
[-5,50,13];[34,37,42]
[8,50,12];[201,190,184]
[-6,48,13];[9,49,134]
[-25,47,13];[245,206,25]
[-26,47,13];[248,209,20]
[-29,47,13];[84,75,44]
[-39,46,13];[245,205,19]
[-40,47,13];[245,206,25]
[-41,47,13];[235,201,50]
[-42,46,13];[239,208,56]
[-14,14,13];[61,61,61]
[-59,47,13];[219,202,124]
[-59,45,13];[123,118,80]
[-59,45,12];[42,44,41]
[-60,44,13];[36,36,36]
[17,44,13];[60,51,56]
[14,44,13];[8,7,5]
[18,44,13];[59,53,65]
[21,43,12];[58,118,248]
[14,43,13];[56,58,57]
[16,43,12];[57,111,243]
[15,43,12];[59,116,247]
[43,42,13];[28,28,28]
[18,43,12];[58,115,248]
[17,43,12];[57,114,247]
[20,43,12];[57,114,243]
[18,42,12];[59,119,249]
[21,42,12];[58,123,253]
[22,42,12];[62,125,254]
[-60,41,13];[51,49,52]
[20,42,12];[62,122,252]
[19,42,12];[62,122,254]
[17,42,12];[62,121,251]
[14,41,13];[8,8,10]
[14,42,12];[37,36,52]
[16,42,12];[61,121,251]
[23,41,12];[55,118,249]
[15,41,12];[61,120,250]
[14,41,12];[31,46,101]
[18,41,12];[58,121,252]
[22,41,12];[58,121,250]
[18,40,12];[57,120,249]
[25,40,12];[12,18,50]
[22,40,12];[57,122,252]
[20,40,12];[56,118,251]
[15,40,12];[62,121,251]
[25,39,13];[3,3,3]
[25,39,12];[11,14,21]
[14,39,13];[84,84,86]
[22,39,13];[16,32,68]
[22,39,12];[59,122,253]
[20,39,13];[15,30,69]
[21,39,12];[60,123,252]
[20,39,12];[59,118,254]
[19,39,13];[23,27,36]
[19,39,12];[62,121,247]
[18,39,13];[24,29,33]
[-60,36,13];[64,68,71]
[-59,34,13];[91,92,94]
[30,34,13];[66,67,69]
[29,34,13];[67,68,70]
[25,34,13];[67,68,70]
[22,34,13];[66,67,69]
[21,34,13];[66,67,69]
[18,34,13];[64,62,63]
[-59,33,13];[92,93,95]
[-19,33,13];[34,32,33]
[-9,17,13];[151,138,70]
[8,33,13];[15,72,162]
[-19,33,12];[38,40,39]
[-20,33,13];[47,47,47]
[-21,33,13];[55,55,55]
[-22,33,13];[58,58,58]
[-55,33,13];[61,61,61]
[-33,33,12];[62,64,63]
[-54,33,13];[60,62,61]
[-56,33,13];[59,61,60]
[-24,33,12];[61,62,64]
[16,33,13];[46,47,49]
[-29,41,14];[243,204,23]
[4,32,13];[67,67,65]
[3,32,13];[75,75,75]
[1,32,13];[88,87,92]
[0,32,13];[89,89,91]
[-1,32,13];[77,75,76]
[-2,32,13];[46,45,43]
[-5,32,13];[42,42,42]
[12,32,13];[33,30,25]
[-19,32,13];[18,18,18]
[15,32,13];[62,63,58]
[11,31,13];[36,32,21]
[-8,30,13];[169,135,12]
[-9,31,13];[176,137,16]
[6,30,13];[43,43,43]
[5,30,13];[45,45,43]
[3,30,13];[45,45,43]
[2,30,13];[51,51,49]
[1,30,13];[48,48,46]
[-4,30,13];[50,52,51]
[-6,30,13];[47,49,48]
[11,18,12];[57,57,57]
[10,18,12];[56,55,51]
[9,18,13];[243,204,23]
[8,18,13];[247,207,23]
[7,18,13];[248,208,33]
[6,18,13];[233,204,74]
[5,18,13];[52,54,53]
[3,18,12];[54,56,55]
[2,18,13];[55,55,55]
[0,18,13];[55,57,56]
[-2,18,12];[55,55,55]
[-3,18,13];[54,56,55]
[-3,18,12];[54,56,55]
[-17,45,16];[7,7,7]
[-6,18,13];[245,206,25]
[-10,18,13];[56,56,54]
[-11,18,12];[55,57,56]
[-14,18,12];[64,64,66]
[-15,18,13];[43,43,43]
[15,17,13];[41,41,41]
[16,12,13];[62,63,65]
[-15,11,13];[61,60,65]
[15,10,13];[53,55,54]
[15,9,13];[67,67,69]
[13,9,13];[55,56,58]
[13,8,13];[56,57,59]
[-2,9,13];[56,56,56]
[-2,8,13];[56,56,56]
[-3,9,13];[56,56,56]
[-8,9,13];[247,213,30]
[-52,47,13];[52,53,48]
[-9,9,13];[106,94,52]
[-10,9,13];[58,60,57]
[-12,9,13];[58,60,59]
[6,8,13];[235,205,55]
[-11,8,13];[58,58,58]
[9,51,14];[83,78,82]
[-17,51,13];[162,166,165]
[-11,50,13];[56,56,56]
[-18,50,13];[60,60,62]
[23,50,13];[57,57,57]
[20,50,13];[58,58,56]
[20,49,13];[56,56,54]
[14,49,12];[57,57,57]
[0,50,12];[133,122,126]
[-1,50,12];[51,49,62]
[-2,50,12];[95,100,120]
[5,50,12];[61,64,83]
[-19,47,12];[3,3,3]
[-53,47,13];[55,55,47]
[-12,36,16];[62,60,61]
[-54,47,12];[201,185,152]
[-57,47,12];[242,203,46]
[-59,46,13];[158,155,124]
[-60,42,13];[57,57,59]
[-8,36,13];[15,63,163]
[10,36,13];[18,68,167]
[9,34,13];[15,71,168]
[17,34,13];[56,56,56]
[-22,33,12];[58,60,59]
[-21,33,12];[56,56,56]
[-26,33,12];[62,64,63]
[-39,33,12];[64,64,64]
[-40,33,12];[62,63,65]
[-45,33,12];[62,64,63]
[-51,33,12];[62,64,63]
[-54,33,12];[62,62,62]
[6,32,12];[72,92,119]
[28,38,15];[34,32,33]
[5,32,12];[106,107,111]
[16,37,16];[41,41,41]
[4,32,12];[105,105,113]
[3,32,12];[106,112,124]
[1,32,12];[104,104,114]
[0,32,12];[86,93,112]
[-2,32,12];[113,117,126]
[10,30,13];[33,30,23]
[-9,30,13];[228,180,18]
[-10,31,13];[51,45,21]
[-14,30,13];[62,63,58]
[9,30,13];[33,32,28]
[-12,30,13];[45,45,43]
[-15,29,13];[29,30,25]
[12,19,12];[54,56,55]
[15,17,12];[52,54,53]
[16,15,13];[68,68,68]
[-15,14,13];[45,45,45]
[-15,9,13];[56,56,56]
[5,8,12];[57,57,57]
[4,8,12];[58,58,58]
[-12,8,12];[58,60,59]
[-13,8,12];[58,59,61]
[-3,8,12];[54,58,57]
[5,51,13];[62,62,60]
[1,51,13];[66,65,63]
[-2,51,13];[67,67,67]
[-16,44,14];[51,51,49]
[-3,51,13];[66,66,66]
[-6,51,13];[63,63,63]
[10,51,13];[48,48,46]
[34,49,13];[56,56,56]
[13,49,13];[56,55,53]
[-19,48,13];[41,35,23]
[-22,47,12];[67,64,45]
[-23,47,12];[152,132,59]
[-24,47,12];[245,206,27]
[-28,47,12];[229,197,50]
[-43,47,12];[47,47,47]
[-46,47,12];[76,75,81]
[40,47,13];[67,67,67]
[-6,47,13];[36,75,144]
[43,44,13];[104,102,105]
[11,43,13];[32,62,134]
[43,43,13];[29,29,29]
[-9,41,13];[28,70,142]
[43,39,13];[56,54,55]
[-60,39,13];[48,47,52]
[-60,38,13];[50,51,55]
[-60,37,13];[62,65,70]
[42,37,13];[53,53,53]
[41,37,13];[53,53,53]
[41,35,13];[42,42,42]
[7,17,13];[245,207,34]
[26,34,13];[66,67,69]
[6,19,12];[231,208,104]
[5,19,12];[52,53,55]
[14,44,14];[3,2,0]
[1,19,12];[55,55,55]
[0,19,12];[56,56,56]
[-3,19,12];[55,55,57]
[-15,16,12];[68,69,73]
[15,9,12];[77,77,77]
[9,8,12];[246,209,33]
[8,8,12];[249,210,19]
[-9,8,12];[102,92,43]
[-10,8,12];[62,63,57]
[-11,8,12];[58,60,59]
[14,8,12];[56,58,57]
[7,8,12];[251,217,34]
[3,8,12];[57,57,55]
[2,8,12];[58,58,58]
[8,51,13];[55,55,55]
[-20,47,12];[53,50,41]
[-25,47,12];[241,202,19]
[-29,47,12];[55,51,40]
[-31,47,12];[55,55,45]
[-37,47,12];[252,213,22]
[-38,47,12];[245,205,19]
[-41,47,12];[229,196,55]
[-42,47,12];[48,47,45]
[-49,47,12];[55,53,41]
[-52,47,12];[51,51,49]
[-53,47,12];[61,58,49]
[-58,47,12];[230,192,33]
[8,47,12];[15,52,141]
[-60,40,13];[59,57,62]
[10,36,12];[16,55,156]
[9,35,12];[10,54,143]
[-19,31,13];[46,46,46]
[13,31,12];[62,62,60]
[8,30,12];[51,51,49]
[2,30,12];[52,53,48]
[-15,30,12];[131,131,129]
[-1,30,12];[50,50,48]
[-47,36,14];[78,177,209]
[-9,30,12];[50,46,35]
[-14,30,12];[44,44,44]
[10,19,12];[55,54,52]
[7,19,12];[251,212,31]
[4,19,12];[53,53,53]
[-54,45,14];[49,51,50]
[3,19,12];[53,55,54]
[-1,19,12];[55,57,56]
[-6,19,12];[244,208,26]
[-9,19,12];[65,61,23]
[-13,19,12];[56,58,57]
[8,19,12];[243,205,16]
[-7,19,12];[244,206,19]
[11,8,12];[59,59,59]
[10,8,12];[71,68,61]
[24,50,12];[57,57,57]
[-4,49,12];[64,58,92]
[-26,47,12];[241,203,18]
[-45,47,12];[65,64,46]
[-51,43,14];[67,64,49]
[-43,48,12];[47,47,45]
[-49,48,12];[57,55,43]
[-52,48,12];[51,51,43]
[-6,48,12];[13,49,123]
[9,46,12];[1,43,141]
[10,46,12];[3,45,147]
[-9,38,13];[54,124,193]
[11,36,12];[16,55,156]
[11,37,13];[21,59,142]
[41,36,13];[30,30,30]
[18,34,12];[44,46,45]
[22,34,12];[51,51,49]
[8,34,12];[11,66,159]
[-6,34,12];[6,38,121]
[26,34,12];[52,52,52]
[24,34,12];[51,51,51]
[23,34,12];[51,51,51]
[25,34,12];[52,52,52]
[16,33,12];[47,47,47]
[22,33,12];[58,59,63]
[-31,32,12];[63,65,64]
[-36,32,12];[63,63,63]
[-43,32,12];[62,62,62]
[-49,32,12];[62,62,62]
[-52,32,12];[61,63,62]
[-20,32,12];[46,46,46]
[-29,32,12];[63,63,63]
[-34,32,12];[63,65,64]
[-48,32,12];[62,64,63]
[14,31,12];[61,61,61]
[11,31,12];[70,70,68]
[6,30,12];[49,50,45]
[1,30,12];[47,48,43]
[-12,30,12];[46,46,44]
[-13,30,12];[47,47,47]
[-58,29,12];[61,62,66]
[-57,28,12];[65,66,68]
[-15,17,12];[65,66,70]
[14,37,16];[27,27,27]
[15,8,12];[60,60,60]
[8,7,12];[248,210,21]
[-6,7,12];[237,203,33]
[-7,7,12];[240,202,29]
[4,7,12];[59,59,59]
[3,7,12];[59,59,57]
[1,7,12];[59,59,59]
[0,7,12];[58,60,59]
[-1,7,12];[58,60,59]
[-2,7,12];[59,61,60]
[-10,7,12];[64,64,56]
[-8,51,12];[55,54,50]
[9,51,12];[66,62,63]
[8,51,12];[58,56,57]
[4,51,12];[58,58,58]
[3,51,12];[58,58,56]
[2,51,12];[58,56,57]
[0,51,12];[62,60,61]
[-6,51,12];[64,62,63]
[-7,51,12];[53,53,53]
[-11,51,12];[55,55,53]
[-18,51,12];[60,60,60]
[34,51,12];[57,57,55]
[29,50,12];[56,56,56]
[28,50,12];[56,56,56]
[27,50,12];[57,57,57]
[25,50,12];[58,56,57]
[23,50,12];[57,57,57]
[21,50,12];[57,57,57]
[18,50,12];[90,90,90]
[12,50,12];[59,59,57]
[11,50,12];[51,51,49]
[4,49,12];[80,71,102]
[0,49,12];[73,91,157]
[-2,49,12];[60,77,133]
[-2,50,15];[36,44,46]
[-19,48,11];[31,27,15]
[-20,48,12];[52,50,38]
[-22,48,12];[63,62,44]
[-24,48,12];[236,200,18]
[-25,48,12];[10,10,12]
[-26,48,12];[236,199,20]
[-27,48,12];[227,193,34]
[-29,48,12];[58,55,46]
[-31,48,11];[60,57,48]
[-37,48,12];[251,211,18]
[-40,48,12];[234,201,38]
[-41,48,12];[100,90,52]
[-42,48,12];[48,48,46]
[-50,48,12];[50,49,45]
[7,48,12];[2,41,132]
[-59,47,12];[186,179,137]
[42,46,12];[59,59,59]
[-7,45,12];[7,40,117]
[-9,41,12];[18,55,136]
[11,40,13];[32,64,139]
[11,40,12];[20,50,120]
[-9,40,12];[20,71,150]
[-60,38,12];[9,9,9]
[35,34,12];[51,51,49]
[30,34,12];[53,53,51]
[21,34,12];[51,51,51]
[20,34,12];[52,52,50]
[19,34,12];[49,49,47]
[17,34,12];[44,45,47]
[37,34,12];[26,26,26]
[31,34,12];[52,52,52]
[25,33,12];[60,61,63]
[-59,33,12];[105,105,107]
[17,33,12];[53,53,53]
[24,33,12];[57,58,60]
[23,33,12];[56,57,61]
[38,33,12];[44,44,46]
[-24,32,12];[59,61,60]
[-25,31,12];[62,64,63]
[-33,32,12];[64,64,64]
[-5,13,13];[232,205,88]
[-39,31,12];[63,65,64]
[-41,32,12];[61,63,62]
[-44,32,12];[63,63,63]
[-50,32,12];[61,61,61]
[-50,31,12];[62,62,62]
[-53,32,12];[64,64,64]
[-54,32,12];[63,63,63]
[-53,31,12];[62,64,63]
[-56,32,12];[60,62,61]
[-58,32,12];[58,60,59]
[-19,31,12];[21,21,21]
[-19,30,12];[26,26,26]
[15,31,12];[60,60,60]
[0,29,12];[51,51,49]
[-3,29,12];[53,53,51]
[28,40,15];[33,38,41]
[-6,30,12];[65,59,25]
[-57,29,12];[70,71,75]
[-15,29,12];[60,60,58]
[-18,29,12];[29,29,29]
[-16,29,11];[37,37,35]
[-17,29,11];[43,43,43]
[-58,28,12];[73,77,80]
[-56,28,12];[62,63,65]
[-56,27,12];[59,60,64]
[-57,27,12];[65,66,68]
[-58,27,12];[67,68,70]
[7,20,12];[247,208,29]
[5,20,12];[51,51,51]
[4,20,12];[52,52,52]
[3,20,12];[54,52,53]
[3,20,11];[53,53,53]
[2,20,12];[54,54,52]
[1,20,12];[55,55,55]
[-1,20,12];[55,55,55]
[-2,20,12];[54,54,54]
[-3,20,11];[54,54,54]
[-6,20,11];[240,204,22]
[-6,20,12];[243,204,23]
[-7,20,12];[208,167,0]
[-9,20,11];[122,114,52]
[-10,20,12];[54,54,52]
[-11,20,12];[53,55,54]
[-11,20,11];[53,54,56]
[-13,20,12];[55,56,58]
[-16,14,12];[63,64,66]
[16,10,12];[62,62,64]
[-15,9,12];[66,66,68]
[-30,36,14];[69,166,182]
[14,7,12];[57,58,60]
[12,7,12];[56,58,57]
[11,6,12];[58,60,59]
[10,7,12];[71,65,53]
[4,6,12];[58,60,59]
[-2,6,12];[59,59,59]
[-5,6,12];[213,191,90]
[-11,7,12];[58,60,59]
[5,7,12];[58,58,58]
[-8,7,12];[247,211,37]
[13,6,12];[56,60,61]
[6,6,12];[216,193,87]
[1,6,12];[61,61,61]
[-6,6,12];[238,204,34]
[5,51,11];[60,60,60]
[-36,48,-9];[45,46,40]
[-3,51,12];[59,57,58]
[-8,51,11];[57,57,57]
[-10,51,12];[57,57,57]
[-9,51,12];[56,56,56]
[-12,51,12];[56,56,54]
[-12,51,11];[57,57,55]
[-13,51,12];[56,56,56]
[-13,51,11];[57,57,55]
[-15,51,12];[61,60,58]
[-59,37,14];[104,105,107]
[33,50,12];[58,58,60]
[31,50,12];[61,61,61]
[28,51,12];[56,56,56]
[11,51,12];[57,57,57]
[-21,48,11];[58,57,39]
[1,51,12];[56,56,56]
[-28,48,11];[74,66,43]
[-34,48,12];[55,53,40]
[-39,48,11];[243,206,27]
[-46,48,12];[63,62,44]
[-45,48,11];[66,63,44]
[-46,48,11];[64,61,42]
[-47,48,11];[69,64,44]
[-48,48,11];[59,56,41]
[-49,48,11];[56,53,46]
[-29,44,14];[236,199,20]
[-51,48,12];[49,50,45]
[-51,48,11];[51,50,46]
[-19,45,15];[65,65,65]
[-37,47,13];[251,213,28]
[-52,48,11];[63,59,47]
[-53,48,12];[69,61,40]
[-53,48,11];[243,214,50]
[38,32,12];[69,69,69]
[-59,48,12];[123,124,93]
[-60,46,12];[51,51,49]
[11,41,12];[19,47,112]
[-60,40,12];[7,7,9]
[-41,40,11];[33,33,31]
[-45,40,11];[55,55,55]
[-44,40,11];[80,80,80]
[2,32,13];[78,76,77]
[-59,40,11];[16,18,17]
[-32,40,11];[31,31,29]
[-48,40,11];[56,56,54]
[-60,40,11];[16,18,17]
[-60,39,12];[11,11,11]
[-43,40,11];[33,33,31]
[11,38,12];[18,53,135]
[9,34,12];[10,65,158]
[40,35,11];[42,42,42]
[34,34,11];[50,50,50]
[21,34,11];[53,55,54]
[19,34,11];[48,50,49]
[17,34,11];[45,47,46]
[4,33,12];[13,84,188]
[3,33,12];[16,90,197]
[21,33,11];[60,61,63]
[17,33,11];[59,59,59]
[27,49,13];[56,56,56]
[-26,31,12];[59,61,60]
[-13,17,13];[58,58,58]
[-29,31,12];[62,64,63]
[-30,31,12];[63,63,63]
[-32,31,12];[64,66,65]
[-33,31,12];[64,66,63]
[-37,31,12];[62,63,65]
[-44,31,12];[61,63,60]
[-52,31,12];[62,62,62]
[-56,31,12];[62,62,62]
[-23,31,12];[56,56,56]
[-34,31,12];[62,64,63]
[-42,31,12];[63,63,61]
[-43,31,12];[62,62,60]
[-49,31,12];[62,62,62]
[12,30,11];[62,62,60]
[-57,29,11];[72,73,77]
[13,30,12];[62,62,60]
[10,30,12];[70,70,70]
[-1,51,13];[62,62,62]
[-2,29,12];[52,52,50]
[9,29,12];[69,68,64]
[5,50,13];[25,26,31]
[6,29,12];[52,52,50]
[5,29,12];[51,51,49]
[4,30,12];[48,49,44]
[4,29,12];[47,48,43]
[-6,49,14];[5,5,5]
[-6,29,12];[201,166,48]
[-8,29,12];[251,217,57]
[-7,29,12];[250,209,19]
[-10,29,12];[41,41,39]
[-19,28,11];[63,63,63]
[-17,28,11];[45,45,45]
[-57,27,11];[65,67,66]
[11,20,12];[56,56,56]
[-7,20,11];[235,198,19]
[15,20,12];[39,40,42]
[16,18,12];[52,52,54]
[16,17,12];[64,65,67]
[16,16,12];[70,72,71]
[16,15,12];[72,73,75]
[-16,11,12];[66,67,69]
[16,9,12];[63,64,66]
[-9,40,13];[31,84,154]
[-15,7,12];[69,68,73]
[-14,6,12];[65,64,69]
[8,6,12];[247,209,20]
[12,51,11];[92,92,92]
[7,51,11];[58,58,56]
[3,51,11];[58,58,58]
[-14,51,11];[57,57,55]
[-15,51,11];[67,67,67]
[19,50,12];[106,105,103]
[18,51,12];[58,57,55]
[38,50,12];[111,110,115]
[37,49,13];[55,57,56]
[-24,48,11];[240,202,15]
[-29,48,11];[56,56,46]
[-34,48,11];[57,55,42]
[-35,48,11];[210,190,121]
[-36,48,11];[251,210,22]
[-41,48,11];[44,44,42]
[-42,48,11];[47,47,47]
[-58,48,11];[222,193,55]
[-1,49,12];[83,81,120]
[-5,48,12];[9,43,117]
[43,45,12];[62,62,62]
[43,45,11];[89,89,89]
[11,45,12];[4,48,134]
[11,44,12];[20,55,137]
[-60,44,12];[46,47,49]
[-9,42,12];[16,54,135]
[-34,41,11];[76,77,72]
[-38,40,11];[51,51,51]
[-36,41,11];[53,53,53]
[-37,41,11];[53,53,53]
[-38,41,11];[51,51,51]
[-42,40,11];[33,33,31]
[-40,41,11];[42,42,40]
[-42,41,11];[33,33,31]
[-45,41,11];[58,60,59]
[-46,41,11];[58,60,59]
[43,38,13];[51,51,49]
[-47,40,11];[51,51,51]
[3,8,13];[56,56,56]
[-48,41,11];[56,56,54]
[-49,41,11];[56,56,54]
[-51,40,11];[3,3,3]
[-52,41,11];[51,53,52]
[-53,41,11];[94,85,42]
[-55,41,11];[3,3,3]
[-56,40,11];[4,4,4]
[-16,17,12];[51,51,51]
[-57,40,11];[6,8,7]
